index,LATITUDE,LONGITUDE
832,25.8942133895,-80.2297713499
833,25.89433576,-80.2290162845
834,25.8943640342,-80.2387272214
835,25.8945899067,-80.2380434606
836,25.8945910721,-80.2314950465
837,25.8947022392,-80.2258837057
838,25.8947156963,-80.2254429696
839,25.8947289058,-80.2158414601
840,25.8948197103,-80.2136297864
841,25.895040321,-80.2180529121
842,25.8950626984,-80.2303805547
843,25.8952296039,-80.2256905302
844,25.8953028883,-80.2134084363
845,25.895322164,-80.2392264158
846,25.8953736665,-80.2290569292
847,25.8955435553,-80.2176869368
848,25.8956695342,-80.2144364391
849,25.8956995923,-80.2137081977
850,25.8959073332,-80.2276395291
851,25.8960448727,-80.2311334216
852,25.8964467519,-80.23506485
853,25.896536624,-80.2261995773
854,25.8965372152,-80.2276734458
855,25.8968315278,-80.2244225636
856,25.896877511,-80.2320686347
857,25.896892471,-80.2215313955
858,25.8972401353,-80.2325290082
859,25.8972578831,-80.2244398404
860,25.8975663041,-80.2240068423
861,25.8977920268,-80.2163820561
862,25.8978391128,-80.2175487859
863,25.897860826,-80.214858908
864,25.8985914363,-80.2166550262
865,25.89977014,-80.2250205064
866,25.8998740763,-80.2149416048
867,25.8998820102,-80.2147065937
868,25.9002942072,-80.2370631428
869,25.9003813627,-80.2378492925
870,25.9007583627,-80.2387389436
871,25.9008425532,-80.2378796806
872,25.9010791671,-80.2366230569
873,25.901841528,-80.2192666024
874,25.9021049188,-80.2123158329
875,25.9022398787,-80.2156885633
876,25.9025546384,-80.2380602751
877,25.9030812524,-80.2128149545
878,25.9034853691,-80.2137454273
879,25.9037939012,-80.2271949611
880,25.9041053553,-80.2162378268
881,25.9043809613,-80.216470842
882,25.9046211516,-80.2347004514
883,25.9052228539,-80.2138063462
884,25.9056496879,-80.2169081443
885,25.9056496879,-80.2169081443
886,25.9056763567,-80.226971578
887,25.9058901986,-80.2109826945
888,25.9061893631,-80.2259532342
889,25.9062754274,-80.219879635
890,25.9065612806,-80.2255053926
891,25.9068474903,-80.2351963636
892,25.9068751586,-80.2148727527
893,25.9071393956,-80.2190074347
894,25.9075016143,-80.2199271263
895,25.9076853371,-80.2258179456
896,25.9077699978,-80.2333479685
897,25.9077699978,-80.2333479685
898,25.9078722743,-80.2203543383
899,25.9080442662,-80.2328300687
900,25.9086387572,-80.2325025366
901,25.9086458934,-80.2155533315
902,25.9086730379,-80.2207361912
903,25.9086825167,-80.2308848339
904,25.9088809726,-80.230487033
905,25.9092577977,-80.2303590085
906,25.9094534222,-80.2164112774
907,25.9095535271,-80.2187808298
908,25.9096459905,-80.2168868409
909,25.9099872564,-80.2207402303
910,25.9103142626,-80.2138824317
911,25.9105854456,-80.2188240105
912,25.9109520026,-80.215611345
913,25.9115627984,-80.2166976849
914,25.9118566482,-80.2138702232
915,25.9118582636,-80.2342640952
916,25.9120852335,-80.2436688989
917,25.9121067442,-80.2202063133
918,25.9122083545,-80.2388321824
919,25.9123875047,-80.242731849
920,25.9125108388,-80.2377428694
921,25.9128777833,-80.2194696748
922,25.9129029693,-80.2386868753
923,25.9131971129,-80.2302543306
924,25.9132449602,-80.2357932341
925,25.913718498,-80.2342645783
926,25.9137289483,-80.2433498599
927,25.9138656858,-80.22883537
928,25.9139174515,-80.227540871
929,25.9139281468,-80.2363720228
930,25.9139933945,-80.2337978797
931,25.9140209347,-80.2169411069
932,25.9144693931,-80.241836482
933,25.9144744268,-80.2416651671
934,25.914479355,-80.2414974558
935,25.9145621299,-80.2285414346
936,25.9146608717,-80.2266619872
937,25.914766094,-80.2176072343
938,25.9149813475,-80.2144197421
939,25.9152087224,-80.2411873297
940,25.915252572,-80.2285636016
941,25.9156569552,-80.2288793247
942,25.9157189666,-80.2276874157
943,25.9159547913,-80.2164709121
944,25.9162726701,-80.2437778419
945,25.9173625745,-80.2296855467
946,25.9173756752,-80.2389199642
947,25.9175280485,-80.2406642015
948,25.9175356449,-80.230478547
949,25.9176071091,-80.2385181965
950,25.9176844865,-80.2420013971
951,25.9176983361,-80.2415917393
952,25.9177350911,-80.2374551278
953,25.9179739782,-80.2416032078
954,25.9183649112,-80.2389900049
955,25.9184137568,-80.2410245083
956,25.9185758967,-80.2305088299
957,25.9186244658,-80.2426207655
958,25.9186675336,-80.241494443
959,25.9188433347,-80.2382019238
960,25.9190390203,-80.2428697225
961,25.9193936655,-80.2313336912
962,25.9197996844,-80.2406113221
963,25.9197996844,-80.2406113221
964,25.9198057113,-80.2308631223
965,25.9205015405,-80.2429258895
966,25.9206151412,-80.2390528711
967,25.9213123362,-80.2371191022
968,25.9216182133,-80.2306200085
969,25.9216739105,-80.2290522951
970,25.9220780319,-80.2293735148
971,25.9221012372,-80.2285783755
972,25.9222982952,-80.2376162634
973,25.9228753762,-80.2306698179
974,25.9237163222,-80.2430156115
975,25.9240880036,-80.2398481745
976,25.92426613,-80.2302553063
977,25.9246532992,-80.2344288461
978,25.9248781773,-80.2307417773
979,25.9248781773,-80.2307417773
980,25.9249231347,-80.2294794502
981,25.9252857744,-80.2307567499
982,25.9258915856,-80.235980797
983,25.9261463853,-80.2362641423
984,25.9262891788,-80.2317384531
985,25.8951928432,-80.2461887249
986,25.8979329729,-80.2519474225
987,25.9002029653,-80.2514656111
988,25.9033963878,-80.2503700439
989,25.9035760421,-80.2565294268
990,25.9038462047,-80.2564477281
991,25.9049117761,-80.251031797
992,25.9066393438,-80.25221401
993,25.9070581375,-80.2562167023
994,25.9073659974,-80.2490436386
995,25.9073937119,-80.2572889001
996,25.9074272766,-80.2576571695
997,25.9082158941,-80.2559518337
998,25.9093236297,-80.2565610924
999,25.9093948627,-80.2575262788
1000,25.9101518932,-80.2565740736
1001,25.9105774919,-80.2529993249
1002,25.9109096689,-80.2556774422
1003,25.9111776749,-80.2556937318
1004,25.9115240705,-80.2452535103
1005,25.9121100034,-80.2504653822
1006,25.9122245317,-80.2472072025
1007,25.9126139238,-80.2515463688
1008,25.9132443778,-80.254960038
1009,25.9132963868,-80.2534546053
1010,25.9141594251,-80.2542467271
1011,25.9147698528,-80.254826715
1012,25.9149114411,-80.2508375867
1013,25.9150556013,-80.2468328943
1014,25.9161764612,-80.2679877237
1015,25.9184442421,-80.2458740134
1016,25.9187233556,-80.2617459145
1017,25.9189403372,-80.2670027617
1018,25.9191346071,-80.2502059592
1019,25.9192435661,-80.2470785976
1020,25.919482017,-80.2678494105
1021,25.9197792224,-80.2519935131
1022,25.919883819,-80.2493220732
1023,25.9199674353,-80.264630839
1024,25.9200592109,-80.2522182247
1025,25.9200698391,-80.2520083659
1026,25.920070799,-80.2456393758
1027,25.920787013,-80.2522487487
1028,25.9207983555,-80.2520402795
1029,25.9207983555,-80.2520402795
1030,25.9208445431,-80.2506934451
1031,25.9216369939,-80.2467560266
1032,25.9222522766,-80.2512204038
1033,25.9226585667,-80.2667128063
1034,25.9227053366,-80.2611181493
1035,25.9227407534,-80.261582558
1036,25.9229355487,-80.2452199955
1037,25.923116374,-80.2479149453
1038,25.9232463448,-80.2675183291
1039,25.9232488801,-80.2619255632
1040,25.9235129531,-80.248795822
1041,25.9235258613,-80.2683280511
1042,25.9236984913,-80.2508087993
1043,25.9241578888,-80.2667694782
1044,25.9242071636,-80.2654094089
1045,25.9242727706,-80.2482011596
1046,25.9243289327,-80.2620788924
1047,25.9243662728,-80.2524061938
1048,25.9251136225,-80.2517740841
1049,25.9251617447,-80.2502465646
1050,25.9255999452,-80.2504547311
1051,25.8459543769,-80.2650736658
1052,25.8459667044,-80.2647109318
1053,25.846688435,-80.2680846316
1054,25.8469875685,-80.2737741097
1055,25.84729054,-80.2679319431
1056,25.8473499371,-80.266826761
1057,25.8474633797,-80.2632866476
1058,25.8474633797,-80.2632866476
1059,25.8481260857,-80.2699621147
1060,25.8481772041,-80.2687891238
1061,25.8484527146,-80.2712935171
1062,25.8486480633,-80.2670161855
1063,25.848925368,-80.2866122487
1064,25.8492399815,-80.2894941428
1065,25.8496799986,-80.2634051632
1066,25.8500512575,-80.2688298961
1067,25.8501657348,-80.2652605248
1068,25.8503186472,-80.2869584666
1069,25.8506375102,-80.2891596922
1070,25.8511838812,-80.2892311151
1071,25.8514540697,-80.2654651551
1072,25.8515353383,-80.2629361588
1073,25.8517920976,-80.2834223897
1074,25.8522639341,-80.2689878637
1075,25.8524642862,-80.2630571069
1076,25.8527152758,-80.2724497543
1077,25.8534596659,-80.2884748063
1078,25.8536615955,-80.2711429398
1079,25.8537981968,-80.2653675884
1080,25.8539907135,-80.2658683906
1081,25.8546613735,-80.2881594928
1082,25.8553209436,-80.2891451821
1083,25.8554928791,-80.2720225863
1084,25.855516715,-80.268367609
1085,25.8555525554,-80.287075383
1086,25.855741175,-80.2763311944
1087,25.855802336,-80.2737743847
1088,25.8561357544,-80.2637281502
1089,25.8562305238,-80.2777275289
1090,25.8563711978,-80.2735566111
1091,25.8565450549,-80.2797752576
1092,25.8565850674,-80.2647403501
1093,25.8570971462,-80.2795749709
1094,25.8571908376,-80.286841278
1095,25.8572545067,-80.2894200878
1096,25.8572563916,-80.2644129197
1097,25.8575276086,-80.2636293459
1098,25.8575811023,-80.2761068388
1099,25.8576096616,-80.2752204649
1100,25.8576900624,-80.2639294695
1101,25.8583282277,-80.2816008898
1102,25.8583801178,-80.2671577688
1103,25.8585404049,-80.276626114
1104,25.8587155884,-80.2834838789
1105,25.8587348822,-80.2679963989
1106,25.8587576375,-80.2673769966
1107,25.8592425999,-80.2695742612
1108,25.8593043139,-80.276450742
1109,25.8604577147,-80.2904090721
1110,25.8604580108,-80.2902848288
1111,25.8604955922,-80.271543726
1112,25.8605280631,-80.2702682671
1113,25.8605918604,-80.286021831
1114,25.8608069342,-80.2793387445
1115,25.8608458607,-80.2901079422
1116,25.8609885491,-80.2623212651
1117,25.861365638,-80.2731754697
1118,25.8616764061,-80.2656838458
1119,25.8617520184,-80.2630995376
1120,25.8620475197,-80.2679925932
1121,25.8622567803,-80.2656972189
1122,25.862700092,-80.2634103114
1123,25.8627034286,-80.2782661294
1124,25.862824109,-80.2730381838
1125,25.8629109949,-80.2696607914
1126,25.862944976,-80.2638979455
1127,25.8635066894,-80.2821682741
1128,25.8640874978,-80.2642182861
1129,25.8642185858,-80.2639147884
1130,25.8646976744,-80.266459609
1131,25.8648861133,-80.2797748313
1132,25.8649734215,-80.2770857909
1133,25.8650622656,-80.2732128802
1134,25.8657105067,-80.2823321462
1135,25.8665666088,-80.2714488934
1136,25.8667423843,-80.2650106556
1137,25.866962604,-80.2693081918
1138,25.8673445945,-80.2810660213
1139,25.8674056463,-80.287578716
1140,25.8674069969,-80.2771387393
1141,25.8675422802,-80.280229416
1142,25.8676486903,-80.2815945173
1143,25.8677616002,-80.2770991687
1144,25.8680426434,-80.2820258597
1145,25.8682712477,-80.2639724044
1146,25.8683191953,-80.2756818715
1147,25.8686261288,-80.2785944691
1148,25.8686851217,-80.2632392825
1149,25.8688584564,-80.2639898814
1150,25.8690726616,-80.2632524784
1151,25.8692224267,-80.2754116816
1152,25.8692911497,-80.2732867476
1153,25.8693266858,-80.2716237805
1154,25.8696266916,-80.2647829113
1155,25.8701171556,-80.2745239226
1156,25.8702974227,-80.2646810035
1157,25.8706183141,-80.2720008069
1158,25.8706985197,-80.2877197199
1159,25.8707008708,-80.2687030974
1160,25.8707761719,-80.2849697565
1161,25.8708087882,-80.2838916992
1162,25.8708670071,-80.2822153988
1163,25.8710716613,-80.273298707
1164,25.8711029927,-80.2719066063
1165,25.8711196012,-80.271309176
1166,25.8712122109,-80.2682168436
1167,25.8713655681,-80.2811459764
1168,25.871372523,-80.2871028408
1169,25.8715198408,-80.2704456063
1170,25.872040484,-80.2706625184
1171,25.8724639502,-80.2678752954
1172,25.8728095323,-80.2764628082
1173,25.8729158095,-80.2717175047
1174,25.8729601722,-80.2899238225
1175,25.8729947042,-80.288842766
1176,25.8730006362,-80.2672542964
1177,25.8736151481,-80.2798266476
1178,25.8738742203,-80.2843596272
1179,25.8740512171,-80.277459532
1180,25.8742652382,-80.2897075324
1181,25.8744550045,-80.2881198835
1182,25.8750252187,-80.2876289266
1183,25.8750602923,-80.2741734714
1184,25.8753705581,-80.2822314709
1185,25.8761059313,-80.2844322618
1186,25.8761094101,-80.285413643
1187,25.876364006,-80.2751714982
1188,25.8765797567,-80.289259962
1189,25.8766940576,-80.2805706923
1190,25.8767518181,-80.2780126327
1191,25.8773326759,-80.2760132517
1192,25.8780129568,-80.2907776842
1193,25.878353755,-80.2880369393
1194,25.8784932293,-80.2767642937
1195,25.8786616436,-80.274477726
1196,25.8786703398,-80.2741387757
1197,25.8786760789,-80.2739563515
1198,25.8790164794,-80.2853071863
1199,25.8790871082,-80.2878346851
1200,25.8790977805,-80.2873891886
1201,25.8796923205,-80.2698276413
1202,25.8797328132,-80.2908466203
1203,25.8797369481,-80.2869816925
1204,25.8797596184,-80.2862261978
1205,25.8797731773,-80.2856895186
1206,25.8797965532,-80.2847841032
1207,25.8800520295,-80.2764925773
1208,25.8801081542,-80.273920772
1209,25.8803776546,-80.2782729687
1210,25.8809299737,-80.2779069896
1211,25.8811296949,-80.2853829646
1212,25.8355691393,-80.292841952
1213,25.8431054933,-80.2947422783
1214,25.8446705274,-80.3019269238
1215,25.8449318502,-80.3016222319
1216,25.8450615298,-80.3003587783
1217,25.8455359839,-80.3026520702
1218,25.8467195811,-80.3045141176
1219,25.8473065041,-80.3020387105
1220,25.847350239,-80.2946271857
1221,25.8486423541,-80.298787974
1222,25.8492803654,-80.2913989911
1223,25.8493689171,-80.3100850456
1224,25.8495413035,-80.3026699544
1225,25.8495416545,-80.3035696659
1226,25.8495961482,-80.3100923635
1227,25.8500830764,-80.2970734777
1228,25.8500842318,-80.2969214193
1229,25.8500894149,-80.3085164311
1230,25.8504340749,-80.2909702226
1231,25.8504386866,-80.3120244604
1232,25.8504517902,-80.3042192183
1233,25.8510808307,-80.30862707
1234,25.8511526621,-80.2914511553
1235,25.8513178813,-80.3009015573
1236,25.8518888937,-80.2927219956
1237,25.8521438621,-80.2936742712
1238,25.8521466868,-80.2918044565
1239,25.8521564867,-80.3019666326
1240,25.8522597572,-80.3002046858
1241,25.8522823418,-80.2980881449
1242,25.8522823418,-80.2980881449
1243,25.8528315093,-80.2971799316
1244,25.8530340743,-80.3123344408
1245,25.8531047097,-80.3082312308
1246,25.8532151138,-80.2957473333
1247,25.853696241,-80.3100246707
1248,25.8537030961,-80.3093042147
1249,25.8537077137,-80.2967493254
1250,25.853858835,-80.3118592244
1251,25.8538593914,-80.3123514103
1252,25.8540343906,-80.2939265537
1253,25.8541016705,-80.295485966
1254,25.854305638,-80.291651282
1255,25.8543083588,-80.2927817079
1256,25.8549720008,-80.3099471533
1257,25.8550054715,-80.2993610855
1258,25.855033564,-80.3023025774
1259,25.8561465506,-80.3031487827
1260,25.856757419,-80.303830445
1261,25.8586723819,-80.3028768056
1262,25.8587741288,-80.303229383
1263,25.8588791762,-80.2927879389
1264,25.858936187,-80.2971701721
1265,25.8595479476,-80.2980242197
1266,25.859576128,-80.295121927
1267,25.8599859356,-80.3034400139
1268,25.860590364,-80.2948540856
1269,25.8606678531,-80.3031142397
1270,25.861319615,-80.2920837646
1271,25.8617745416,-80.2928553094
1272,25.862335795,-80.3034034577
1273,25.86237262,-80.3014312166
1274,25.8637878707,-80.2938016608
1275,25.8637965503,-80.3049159945
1276,25.8637971971,-80.3035318561
1277,25.8638925297,-80.3007966271
1278,25.8638937556,-80.2984091121
1279,25.8645161479,-80.3023356221
1280,25.8649237747,-80.3031260172
1281,25.8678625453,-80.29860757
1282,25.868113798,-80.3050264582
1283,25.8681149265,-80.304572201
1284,25.8688092083,-80.3030463263
1285,25.8688180579,-80.2965673252
1286,25.8692606298,-80.3004979138
1287,25.869957117,-80.2961872059
1288,25.8699607274,-80.2950235379
1289,25.8699623535,-80.2943161616
1290,25.8309062361,-80.2690400926
1291,25.8312113294,-80.277921541
1292,25.8314587542,-80.2617090728
1293,25.8318566092,-80.2635300846
1294,25.8324232067,-80.2678129032
1295,25.8324538446,-80.2787571969
1296,25.8324832695,-80.2661415537
1297,25.8325346579,-80.2765862927
1298,25.8325528898,-80.2759586433
1299,25.8325594977,-80.2631723988
1300,25.8331257316,-80.2662740091
1301,25.8337046439,-80.2860162987
1302,25.8339807254,-80.2884797925
1303,25.8339959609,-80.2766408754
1304,25.8340590341,-80.2748201124
1305,25.8340922156,-80.2848387122
1306,25.8341189596,-80.2714778361
1307,25.8342945458,-80.2782027215
1308,25.8345928923,-80.2880618831
1309,25.8346255526,-80.2669112508
1310,25.8349335409,-80.2869784398
1311,25.835876512,-80.2855518342
1312,25.8359574918,-80.2709480864
1313,25.8360857538,-80.2661009757
1314,25.8363079699,-80.262774107
1315,25.8363334032,-80.2886980247
1316,25.8363417561,-80.2703510259
1317,25.8363808947,-80.2866126773
1318,25.8366796881,-80.2678094117
1319,25.8366935536,-80.2890115563
1320,25.8367216128,-80.2672546484
1321,25.8367640608,-80.2876491094
1322,25.836936908,-80.2716470757
1323,25.8373236306,-80.2688268894
1324,25.8377493181,-80.2849069972
1325,25.8382517582,-80.2629712458
1326,25.8385009002,-80.2776883267
1327,25.8385582328,-80.2871890188
1328,25.838569397,-80.2754470547
1329,25.8385766029,-80.2751420746
1330,25.8386384508,-80.2850235634
1331,25.8387979744,-80.2701197291
1332,25.8388384225,-80.2784128785
1333,25.8389092319,-80.2762659648
1334,25.8389102189,-80.2670216341
1335,25.839117884,-80.2866726698
1336,25.8394035149,-80.2781448145
1337,25.8395443369,-80.2630052885
1338,25.8395788904,-80.2712068691
1339,25.8396166802,-80.2833462223
1340,25.83986148,-80.2794336576
1341,25.839938776,-80.2717602289
1342,25.8399529291,-80.2661733297
1343,25.8405508156,-80.2696360525
1344,25.8408238232,-80.2664975852
1345,25.8409909284,-80.2630372299
1346,25.841110309,-80.2668838244
1347,25.8423879547,-80.2692698484
1348,25.8432121046,-80.2717834283
1349,25.8439987815,-80.2830643311
1350,25.8320683083,-80.2457850112
1351,25.8328388126,-80.2439303623
1352,25.8338666498,-80.2449278101
1353,25.8345092995,-80.2483339539
1354,25.8346012034,-80.2449706874
1355,25.834615941,-80.2444389147
1356,25.8349488647,-80.2482084971
1357,25.8350139467,-80.2462843038
1358,25.8353229501,-80.2460750861
1359,25.8356722268,-80.2436250025
1360,25.8358574275,-80.247954959
1361,25.8360675736,-80.2463208457
1362,25.8363484591,-80.2424290555
1363,25.8383758559,-80.2425306062
1364,25.844759591,-80.2466858704
